id,robotId,sensorId,timestamp,temperature,humidity,controlMode,motorInterval
8600,Rpi__1,Sensor__4,2024/12/19 14:55,19.7,51.6,timer,3570
8604,Rpi__1,Sensor__4,2024/12/19 15:00,19.7,51.7,timer,3570
8608,Rpi__1,Sensor__4,2024/12/19 15:05,19.7,51.7,timer,3570
8612,Rpi__1,Sensor__4,2024/12/19 15:10,19.7,51.6,timer,3570
8616,Rpi__1,Sensor__4,2024/12/19 15:15,19.7,51.6,timer,3570
8620,Rpi__1,Sensor__4,2024/12/19 15:20,19.7,51.7,timer,3570
8624,Rpi__1,Sensor__4,2024/12/19 15:25,19.7,51.7,timer,3570
8628,Rpi__1,Sensor__4,2024/12/19 15:30,19.7,51.6,timer,3570
8632,Rpi__1,Sensor__4,2024/12/19 15:35,19.7,51.4,timer,3570
8636,Rpi__1,Sensor__4,2024/12/19 15:40,19.7,51.5,timer,3570
8640,Rpi__1,Sensor__4,2024/12/19 15:45,19.7,51.6,timer,3570
8644,Rpi__1,Sensor__4,2024/12/19 15:50,19.7,51.6,timer,3570
8648,Rpi__1,Sensor__4,2024/12/19 15:55,19.7,51.1,timer,3570
8652,Rpi__1,Sensor__4,2024/12/19 16:00,19.8,50.9,timer,3570
8656,Rpi__1,Sensor__4,2024/12/19 16:05,19.8,50.8,timer,3570
8660,Rpi__1,Sensor__4,2024/12/19 16:10,19.7,51.1,timer,3570
8664,Rpi__1,Sensor__4,2024/12/19 16:15,19.8,50.6,timer,3570
8668,Rpi__1,Sensor__4,2024/12/19 16:20,19.8,50,timer,3570
8672,Rpi__1,Sensor__4,2024/12/19 16:25,19.8,50.6,timer,3570
8676,Rpi__1,Sensor__4,2024/12/19 16:30,19.8,50.5,timer,3570
8680,Rpi__1,Sensor__4,2024/12/19 16:35,19.8,50,timer,3570
8684,Rpi__1,Sensor__4,2024/12/19 16:40,19.8,49.6,timer,3570
8688,Rpi__1,Sensor__4,2024/12/19 16:45,19.8,49.8,timer,3570
8692,Rpi__1,Sensor__4,2024/12/19 16:50,19.8,49.8,timer,3570
8696,Rpi__1,Sensor__4,2024/12/19 16:55,19.8,49.5,timer,3570
8700,Rpi__1,Sensor__4,2024/12/19 17:00,19.9,49.7,timer,3570
8704,Rpi__1,Sensor__4,2024/12/19 17:05,19.9,49.5,timer,3570
8708,Rpi__1,Sensor__4,2024/12/19 17:10,19.9,49.1,timer,3570
8712,Rpi__1,Sensor__4,2024/12/19 17:15,19.9,49.1,timer,3570
8716,Rpi__1,Sensor__4,2024/12/19 17:20,19.9,48.8,timer,3570
8720,Rpi__1,Sensor__4,2024/12/19 17:25,19.9,49.1,timer,3570
8724,Rpi__1,Sensor__4,2024/12/19 17:30,19.9,48.5,timer,3570
8728,Rpi__1,Sensor__4,2024/12/19 17:35,19.9,48.7,timer,3570
8732,Rpi__1,Sensor__4,2024/12/19 17:40,19.9,48.6,timer,3570
8736,Rpi__1,Sensor__4,2024/12/19 17:45,19.9,49.3,timer,3570
8740,Rpi__1,Sensor__4,2024/12/19 17:50,19.9,48.5,timer,3570
8744,Rpi__1,Sensor__4,2024/12/19 17:55,19.9,48.7,timer,3570
8748,Rpi__1,Sensor__4,2024/12/19 18:00,19.9,48.3,timer,3570
8752,Rpi__1,Sensor__4,2024/12/19 18:05,19.9,49,timer,3570
8756,Rpi__1,Sensor__4,2024/12/19 18:10,19.9,50.9,timer,3570
8760,Rpi__1,Sensor__4,2024/12/19 18:15,19.9,49.4,timer,3570
8764,Rpi__1,Sensor__4,2024/12/19 18:20,19.9,48.8,timer,3570
8768,Rpi__1,Sensor__4,2024/12/19 18:25,19.8,48.9,timer,3570
8772,Rpi__1,Sensor__4,2024/12/19 18:30,19.8,48.8,timer,3570
8776,Rpi__1,Sensor__4,2024/12/19 18:35,19.8,48.9,timer,3570
8780,Rpi__1,Sensor__4,2024/12/19 18:40,19.8,48.9,timer,3570
8784,Rpi__1,Sensor__4,2024/12/19 18:45,19.8,48.3,timer,3570
8788,Rpi__1,Sensor__4,2024/12/19 18:50,19.8,48.1,timer,3570
8792,Rpi__1,Sensor__4,2024/12/19 18:55,19.7,47.9,timer,3570
8796,Rpi__1,Sensor__4,2024/12/19 19:00,19.7,47.6,timer,3570
8800,Rpi__1,Sensor__4,2024/12/19 19:05,19.8,47.7,timer,3570
8804,Rpi__1,Sensor__4,2024/12/19 19:10,19.8,47.6,timer,3570
8808,Rpi__1,Sensor__4,2024/12/19 19:15,19.7,48.2,timer,3570
8812,Rpi__1,Sensor__4,2024/12/19 19:20,19.7,48.5,timer,3570
8816,Rpi__1,Sensor__4,2024/12/19 19:25,19.7,48.5,timer,3570
8820,Rpi__1,Sensor__4,2024/12/19 19:30,19.7,48.2,timer,3570
8824,Rpi__1,Sensor__4,2024/12/19 19:35,19.7,47.8,timer,3570
8828,Rpi__1,Sensor__4,2024/12/19 19:40,19.6,47.5,timer,3570
8832,Rpi__1,Sensor__4,2024/12/19 19:45,19.6,47.8,timer,3570
8836,Rpi__1,Sensor__4,2024/12/19 19:50,19.6,46.9,timer,3570
8840,Rpi__1,Sensor__4,2024/12/19 19:55,19.6,47.4,timer,3570
8844,Rpi__1,Sensor__4,2024/12/19 20:00,19.6,47.9,timer,3570
8848,Rpi__1,Sensor__4,2024/12/19 20:05,19.6,48.2,timer,3570
8852,Rpi__1,Sensor__4,2024/12/19 20:10,19.5,48.2,timer,3570
8856,Rpi__1,Sensor__4,2024/12/19 20:15,19.5,48.2,timer,3570
8860,Rpi__1,Sensor__4,2024/12/19 20:20,19.4,48.4,timer,3570
8864,Rpi__1,Sensor__4,2024/12/19 20:25,19.3,48.4,timer,3570
8868,Rpi__1,Sensor__4,2024/12/19 20:30,19.3,48.6,timer,3570
8872,Rpi__1,Sensor__4,2024/12/19 20:35,19.2,48.4,timer,3570
8876,Rpi__1,Sensor__4,2024/12/19 20:40,19.2,48.7,timer,3570
8880,Rpi__1,Sensor__4,2024/12/19 20:45,19.1,48.5,timer,3570
8884,Rpi__1,Sensor__4,2024/12/19 20:50,19.1,49.3,timer,3570
8888,Rpi__1,Sensor__4,2024/12/19 20:55,19.1,49.9,timer,3570
8892,Rpi__1,Sensor__4,2024/12/19 21:00,19,49.1,timer,3570
8896,Rpi__1,Sensor__4,2024/12/19 21:05,19,48.6,timer,3570
8900,Rpi__1,Sensor__4,2024/12/19 21:10,18.9,48.9,timer,3570
8904,Rpi__1,Sensor__4,2024/12/19 21:15,18.9,49.6,timer,3570
8908,Rpi__1,Sensor__4,2024/12/19 21:20,18.9,50.2,timer,3570
8912,Rpi__1,Sensor__4,2024/12/19 21:25,18.8,50.7,timer,3570
8916,Rpi__1,Sensor__4,2024/12/19 21:30,18.8,49.6,timer,3570
8920,Rpi__1,Sensor__4,2024/12/19 21:35,18.8,48.9,timer,3570
8924,Rpi__1,Sensor__4,2024/12/19 21:40,18.7,48.9,timer,3570
8928,Rpi__1,Sensor__4,2024/12/19 21:45,18.7,48.8,timer,3570
8932,Rpi__1,Sensor__4,2024/12/19 21:50,18.7,48.7,timer,3570
8936,Rpi__1,Sensor__4,2024/12/19 21:55,18.7,48.6,timer,3570
8940,Rpi__1,Sensor__4,2024/12/19 22:00,18.6,48.6,timer,3570
8944,Rpi__1,Sensor__4,2024/12/19 22:05,18.6,48.6,timer,3570
8948,Rpi__1,Sensor__4,2024/12/19 22:10,18.6,48.4,timer,3570
8952,Rpi__1,Sensor__4,2024/12/19 22:15,18.6,48.3,timer,3570
8956,Rpi__1,Sensor__4,2024/12/19 22:20,18.5,48.3,timer,3570
8960,Rpi__1,Sensor__4,2024/12/19 22:25,18.5,48.9,timer,3570
8964,Rpi__1,Sensor__4,2024/12/19 22:30,18.5,49.8,timer,3570
8968,Rpi__1,Sensor__4,2024/12/19 22:35,18.5,49.9,timer,3570
8972,Rpi__1,Sensor__4,2024/12/19 22:40,18.5,49.9,timer,3570
8976,Rpi__1,Sensor__4,2024/12/19 22:45,18.5,49.9,timer,3570
8980,Rpi__1,Sensor__4,2024/12/19 22:50,18.5,48.2,timer,3570
8984,Rpi__1,Sensor__4,2024/12/19 22:55,18.4,48.1,timer,3570
8988,Rpi__1,Sensor__4,2024/12/19 23:00,18.4,48.2,timer,3570
8992,Rpi__1,Sensor__4,2024/12/19 23:05,18.4,48.2,timer,3570
8996,Rpi__1,Sensor__4,2024/12/19 23:10,18.4,48.2,timer,3570
9000,Rpi__1,Sensor__4,2024/12/19 23:15,18.4,48.2,timer,3570
9004,Rpi__1,Sensor__4,2024/12/19 23:20,18.3,48.2,timer,3570
9008,Rpi__1,Sensor__4,2024/12/19 23:25,18.3,48.1,timer,3570
9012,Rpi__1,Sensor__4,2024/12/19 23:30,18.3,48.1,timer,3570
9016,Rpi__1,Sensor__4,2024/12/19 23:35,18.3,48.1,timer,3570
9020,Rpi__1,Sensor__4,2024/12/19 23:40,18.3,48.2,timer,3570
9024,Rpi__1,Sensor__4,2024/12/19 23:45,18.3,48.2,timer,43170
9028,Rpi__1,Sensor__4,2024/12/19 23:50,18.2,48.2,timer,43170
9032,Rpi__1,Sensor__4,2024/12/19 23:55,18.2,48.3,timer,43170
9036,Rpi__1,Sensor__4,2024/12/20 0:00,18.2,48.2,timer,43170
9040,Rpi__1,Sensor__4,2024/12/20 0:05,18.2,48.3,timer,43170
9044,Rpi__1,Sensor__4,2024/12/20 0:10,18.2,48.5,timer,43170
9048,Rpi__1,Sensor__4,2024/12/20 0:15,18.2,48.3,timer,43170
9052,Rpi__1,Sensor__4,2024/12/20 0:20,18.1,48.3,timer,43170
9056,Rpi__1,Sensor__4,2024/12/20 0:25,18.1,48.3,timer,43170
9060,Rpi__1,Sensor__4,2024/12/20 0:30,18.1,48.3,timer,43170
9064,Rpi__1,Sensor__4,2024/12/20 0:35,18.1,48.4,timer,43170
9068,Rpi__1,Sensor__4,2024/12/20 0:40,18.1,48.4,timer,43170
9072,Rpi__1,Sensor__4,2024/12/20 0:45,18.1,49.3,timer,3570
9076,Rpi__1,Sensor__4,2024/12/20 0:50,18,50,timer,3570
9080,Rpi__1,Sensor__4,2024/12/20 0:55,18,48.2,timer,3570
9084,Rpi__1,Sensor__4,2024/12/20 1:00,18,48.1,timer,3570
9088,Rpi__1,Sensor__4,2024/12/20 1:05,18,48.2,timer,3570
9092,Rpi__1,Sensor__4,2024/12/20 1:10,17.9,48.2,timer,3570
9096,Rpi__1,Sensor__4,2024/12/20 1:15,17.9,48,timer,3570
9100,Rpi__1,Sensor__4,2024/12/20 1:20,17.9,48,timer,3570
9104,Rpi__1,Sensor__4,2024/12/20 1:25,17.9,47.8,timer,3570
9108,Rpi__1,Sensor__4,2024/12/20 1:30,17.9,47.8,timer,3570
9112,Rpi__1,Sensor__4,2024/12/20 1:35,17.8,47.9,timer,3570
9116,Rpi__1,Sensor__4,2024/12/20 1:40,17.8,47.8,timer,3570
9120,Rpi__1,Sensor__4,2024/12/20 1:45,17.8,47.8,timer,3570
9124,Rpi__1,Sensor__4,2024/12/20 1:50,17.8,47.8,timer,3570
9128,Rpi__1,Sensor__4,2024/12/20 1:55,17.8,48.1,timer,3570
9132,Rpi__1,Sensor__4,2024/12/20 2:00,17.8,48.2,timer,3570
9136,Rpi__1,Sensor__4,2024/12/20 2:05,17.8,48.1,timer,3570
9140,Rpi__1,Sensor__4,2024/12/20 2:10,17.8,48.2,timer,3570
9144,Rpi__1,Sensor__4,2024/12/20 2:15,17.8,48.3,timer,3570
9148,Rpi__1,Sensor__4,2024/12/20 2:25,17.7,48.2,timer,3570
9152,Rpi__1,Sensor__4,2024/12/20 2:30,17.7,48.2,timer,3570
9156,Rpi__1,Sensor__4,2024/12/20 2:35,17.7,48.1,timer,3570
9160,Rpi__1,Sensor__4,2024/12/20 2:40,17.7,48,timer,3570
9164,Rpi__1,Sensor__4,2024/12/20 2:45,17.7,48.1,timer,3570
9168,Rpi__1,Sensor__4,2024/12/20 2:50,17.7,48.2,timer,3570
9172,Rpi__1,Sensor__4,2024/12/20 2:55,17.7,48.1,timer,3570
9176,Rpi__1,Sensor__4,2024/12/20 3:00,17.7,48.2,timer,3570
9180,Rpi__1,Sensor__4,2024/12/20 3:05,17.7,48.1,timer,3570
9184,Rpi__1,Sensor__4,2024/12/20 3:10,17.7,48.1,timer,3570
9188,Rpi__1,Sensor__4,2024/12/20 3:15,17.6,47.7,timer,3570
9192,Rpi__1,Sensor__4,2024/12/20 3:20,17.6,47.6,timer,3570
9196,Rpi__1,Sensor__4,2024/12/20 3:25,17.6,47.9,timer,3570
9200,Rpi__1,Sensor__4,2024/12/20 3:30,17.6,47.8,timer,3570
9204,Rpi__1,Sensor__4,2024/12/20 3:35,17.6,47.9,timer,3570
9208,Rpi__1,Sensor__4,2024/12/20 3:40,17.6,48.2,timer,3570
9212,Rpi__1,Sensor__4,2024/12/20 3:45,17.6,47.9,timer,3570
9216,Rpi__1,Sensor__4,2024/12/20 3:50,17.6,47.8,timer,3570
9220,Rpi__1,Sensor__4,2024/12/20 3:55,17.6,47.8,timer,3570
9224,Rpi__1,Sensor__4,2024/12/20 4:00,17.6,48,timer,3570
9228,Rpi__1,Sensor__4,2024/12/20 4:05,17.6,48,timer,3570
9232,Rpi__1,Sensor__4,2024/12/20 4:10,17.6,48,timer,3570
9236,Rpi__1,Sensor__4,2024/12/20 4:15,17.5,48.1,timer,3570
9240,Rpi__1,Sensor__4,2024/12/20 4:20,17.5,48,timer,3570
9244,Rpi__1,Sensor__4,2024/12/20 4:25,17.5,48,timer,3570
9248,Rpi__1,Sensor__4,2024/12/20 4:30,17.5,48,timer,3570
9252,Rpi__1,Sensor__4,2024/12/20 4:35,17.5,47.8,timer,3570
9256,Rpi__1,Sensor__4,2024/12/20 4:40,17.5,47.8,timer,3570
9260,Rpi__1,Sensor__4,2024/12/20 4:45,17.5,47.8,timer,3570
9264,Rpi__1,Sensor__4,2024/12/20 4:50,17.5,48,timer,3570
9268,Rpi__1,Sensor__4,2024/12/20 4:55,17.5,48,timer,3570
9272,Rpi__1,Sensor__4,2024/12/20 5:00,17.5,48,timer,3570
9276,Rpi__1,Sensor__4,2024/12/20 5:05,17.4,48,timer,3570
9280,Rpi__1,Sensor__4,2024/12/20 5:10,17.4,48.1,timer,3570
9284,Rpi__1,Sensor__4,2024/12/20 5:15,17.4,48,timer,3570
9288,Rpi__1,Sensor__4,2024/12/20 5:20,17.4,48,timer,3570
9292,Rpi__1,Sensor__4,2024/12/20 5:25,17.4,48,timer,3570
9296,Rpi__1,Sensor__4,2024/12/20 5:30,17.4,48,timer,3570
9300,Rpi__1,Sensor__4,2024/12/20 5:35,17.4,48,timer,3570
9304,Rpi__1,Sensor__4,2024/12/20 5:40,17.4,48,timer,3570
9308,Rpi__1,Sensor__4,2024/12/20 5:45,17.4,47.9,timer,3570
9312,Rpi__1,Sensor__4,2024/12/20 5:50,17.4,47.9,timer,3570
9316,Rpi__1,Sensor__4,2024/12/20 5:55,17.4,47.8,timer,3570
9320,Rpi__1,Sensor__4,2024/12/20 6:00,17.4,47.8,timer,3570
9324,Rpi__1,Sensor__4,2024/12/20 6:05,17.4,47.7,timer,3570
9328,Rpi__1,Sensor__4,2024/12/20 6:10,17.4,47.6,timer,3570
9332,Rpi__1,Sensor__4,2024/12/20 6:15,17.3,47.5,timer,3570
9336,Rpi__1,Sensor__4,2024/12/20 6:20,17.3,47.3,timer,3570
9340,Rpi__1,Sensor__4,2024/12/20 6:25,17.3,47.2,timer,3570
9344,Rpi__1,Sensor__4,2024/12/20 6:30,17.3,47.3,timer,3570
9348,Rpi__1,Sensor__4,2024/12/20 6:35,17.3,47.3,timer,3570
9352,Rpi__1,Sensor__4,2024/12/20 6:40,17.3,47.3,timer,3570
9356,Rpi__1,Sensor__4,2024/12/20 6:45,17.3,47.3,timer,3570
9360,Rpi__1,Sensor__4,2024/12/20 6:50,17.3,47.4,timer,3570
9364,Rpi__1,Sensor__4,2024/12/20 6:55,17.3,47.4,timer,3570
9368,Rpi__1,Sensor__4,2024/12/20 7:00,17.3,47.2,timer,3570
9372,Rpi__1,Sensor__4,2024/12/20 7:05,17.2,47.2,timer,3570
9376,Rpi__1,Sensor__4,2024/12/20 7:10,17.2,47.2,timer,3570
9380,Rpi__1,Sensor__4,2024/12/20 7:15,17.2,47.4,timer,3570
9384,Rpi__1,Sensor__4,2024/12/20 7:20,17.2,47.5,timer,3570
9388,Rpi__1,Sensor__4,2024/12/20 7:25,17.2,47.5,timer,3570
9392,Rpi__1,Sensor__4,2024/12/20 7:30,17.2,47.5,timer,3570
9396,Rpi__1,Sensor__4,2024/12/20 7:35,17.2,47.6,timer,3570
9400,Rpi__1,Sensor__4,2024/12/20 7:40,17.2,47.6,timer,3570
9404,Rpi__1,Sensor__4,2024/12/20 7:45,17.1,47.6,timer,3570
9408,Rpi__1,Sensor__4,2024/12/20 7:50,17.2,47.6,timer,3570
9412,Rpi__1,Sensor__4,2024/12/20 7:55,17.2,47.6,timer,3570
9416,Rpi__1,Sensor__4,2024/12/20 8:00,17.2,47.2,timer,3570
9420,Rpi__1,Sensor__4,2024/12/20 8:05,17.2,47.3,timer,3570
9424,Rpi__1,Sensor__4,2024/12/20 8:10,17.2,47.3,timer,3570
9428,Rpi__1,Sensor__4,2024/12/20 8:15,17.2,47.3,timer,3570
9432,Rpi__1,Sensor__4,2024/12/20 8:20,17.3,47.3,timer,3570
9436,Rpi__1,Sensor__4,2024/12/20 8:25,17.3,47.2,timer,3570
9440,Rpi__1,Sensor__4,2024/12/20 8:30,17.3,47.1,timer,3570
9444,Rpi__1,Sensor__4,2024/12/20 8:35,17.4,47,timer,3570
9448,Rpi__1,Sensor__4,2024/12/20 8:40,17.4,46.9,timer,3570
9452,Rpi__1,Sensor__4,2024/12/20 8:45,17.5,46.8,timer,3570
9456,Rpi__1,Sensor__4,2024/12/20 8:50,17.5,46.8,timer,3570
9460,Rpi__1,Sensor__4,2024/12/20 8:55,17.6,46.7,timer,3570
9464,Rpi__1,Sensor__4,2024/12/20 9:00,17.6,46.7,timer,3570
9468,Rpi__1,Sensor__4,2024/12/20 9:05,17.7,46.5,timer,3570
9472,Rpi__1,Sensor__4,2024/12/20 9:10,17.7,46.3,timer,3570
9476,Rpi__1,Sensor__4,2024/12/20 9:15,17.7,46.3,timer,3570
9480,Rpi__1,Sensor__4,2024/12/20 9:20,17.9,46.3,timer,3570
9484,Rpi__1,Sensor__4,2024/12/20 9:25,17.9,46.3,timer,3570
9488,Rpi__1,Sensor__4,2024/12/20 9:30,18,46.7,timer,3570
9492,Rpi__1,Sensor__4,2024/12/20 9:35,18.1,46.9,timer,3570
9496,Rpi__1,Sensor__4,2024/12/20 9:40,18.1,46.8,timer,3570
9500,Rpi__1,Sensor__4,2024/12/20 9:45,18.2,46.9,timer,3570
9504,Rpi__1,Sensor__4,2024/12/20 9:50,18.2,46.8,timer,3570
9508,Rpi__1,Sensor__4,2024/12/20 9:55,18.2,46.9,timer,3570
9512,Rpi__1,Sensor__4,2024/12/20 10:00,18.3,46.9,timer,3570
9516,Rpi__1,Sensor__4,2024/12/20 10:05,18.3,46.7,timer,3570
9520,Rpi__1,Sensor__4,2024/12/20 10:10,18.3,46.7,timer,3570
9524,Rpi__1,Sensor__4,2024/12/20 10:15,18.4,46.8,timer,3570
9528,Rpi__1,Sensor__4,2024/12/20 10:20,18.4,46.5,timer,3570
9532,Rpi__1,Sensor__4,2024/12/20 10:25,18.5,46.4,timer,3570
9536,Rpi__1,Sensor__4,2024/12/20 10:30,18.5,46.5,timer,3570
9540,Rpi__1,Sensor__4,2024/12/20 10:35,18.6,46.5,timer,3570
9544,Rpi__1,Sensor__4,2024/12/20 10:40,18.6,46.7,timer,3570
9548,Rpi__1,Sensor__4,2024/12/20 10:45,18.7,47,timer,3570
9552,Rpi__1,Sensor__4,2024/12/20 10:50,18.7,47.1,timer,3570
9556,Rpi__1,Sensor__4,2024/12/20 10:55,18.8,47.1,timer,3570
9560,Rpi__1,Sensor__4,2024/12/20 11:00,19,45.9,timer,3570
9564,Rpi__1,Sensor__4,2024/12/20 11:05,19.4,49.4,timer,3570
9568,Rpi__1,Sensor__4,2024/12/20 11:10,19.6,49,timer,3570
9572,Rpi__1,Sensor__4,2024/12/20 11:15,19.5,49.1,timer,3570
9576,Rpi__1,Sensor__4,2024/12/20 11:20,19.4,49.6,timer,3570
9580,Rpi__1,Sensor__4,2024/12/20 11:25,19.3,49.9,timer,3570
9584,Rpi__1,Sensor__4,2024/12/20 11:30,19.3,50.4,timer,3570
9588,Rpi__1,Sensor__4,2024/12/20 11:35,19.2,50.7,timer,3570
9592,Rpi__1,Sensor__4,2024/12/20 11:40,19.2,50.6,timer,3570
9596,Rpi__1,Sensor__4,2024/12/20 11:45,19.3,50.6,timer,43170
9600,Rpi__1,Sensor__4,2024/12/20 11:50,19.3,50.5,timer,43170
9604,Rpi__1,Sensor__4,2024/12/20 11:55,19.3,50.7,timer,43170
9608,Rpi__1,Sensor__4,2024/12/20 12:00,19.3,52,timer,43170
9612,Rpi__1,Sensor__4,2024/12/20 12:05,19.3,52.4,timer,43170
9616,Rpi__1,Sensor__4,2024/12/20 12:10,19.2,52.6,timer,43170
9620,Rpi__1,Sensor__4,2024/12/20 12:15,19.3,52.7,timer,43170
9624,Rpi__1,Sensor__4,2024/12/20 12:20,19.3,52.8,timer,43170
9628,Rpi__1,Sensor__4,2024/12/20 12:25,19.3,53,timer,43170
9632,Rpi__1,Sensor__4,2024/12/20 12:30,19.3,52.7,timer,43170
9636,Rpi__1,Sensor__4,2024/12/20 12:35,19.3,52.8,timer,43170
9640,Rpi__1,Sensor__4,2024/12/20 12:40,19.4,52.7,timer,43170
9644,Rpi__1,Sensor__4,2024/12/20 12:45,19.4,52.5,timer,43170
9648,Rpi__1,Sensor__4,2024/12/20 12:50,19.4,52.5,timer,3570
9652,Rpi__1,Sensor__4,2024/12/20 12:55,19.4,52.6,timer,3570
9656,Rpi__1,Sensor__4,2024/12/20 13:00,19.4,52.6,timer,3570
9660,Rpi__1,Sensor__4,2024/12/20 13:05,19.4,52.5,timer,3570
9664,Rpi__1,Sensor__4,2024/12/20 13:10,19.4,52.6,timer,3570
9668,Rpi__1,Sensor__4,2024/12/20 13:15,19.4,52.5,timer,3570
9672,Rpi__1,Sensor__4,2024/12/20 13:20,19.4,52.5,timer,3570
9676,Rpi__1,Sensor__4,2024/12/20 13:25,19.5,52.5,timer,3570
9680,Rpi__1,Sensor__4,2024/12/20 13:30,19.5,52.5,timer,3570
9684,Rpi__1,Sensor__4,2024/12/20 13:35,19.5,52.4,timer,3570
9688,Rpi__1,Sensor__4,2024/12/20 13:40,19.5,52.4,timer,3570
9692,Rpi__1,Sensor__4,2024/12/20 13:45,19.5,52.3,timer,3570
9696,Rpi__1,Sensor__4,2024/12/20 13:50,19.5,52.4,timer,3570
9700,Rpi__1,Sensor__4,2024/12/20 13:55,19.6,52.7,timer,3570
9704,Rpi__1,Sensor__4,2024/12/20 14:00,19.6,52.5,timer,3570
9708,Rpi__1,Sensor__4,2024/12/20 14:05,19.6,52.6,timer,3570
9712,Rpi__1,Sensor__4,2024/12/20 14:10,19.6,52.9,timer,3570
9716,Rpi__1,Sensor__4,2024/12/20 14:15,19.6,52.7,timer,3570
9720,Rpi__1,Sensor__4,2024/12/20 14:20,19.5,52.6,timer,3570
9724,Rpi__1,Sensor__4,2024/12/20 14:25,19.6,52.5,timer,3570
9728,Rpi__1,Sensor__4,2024/12/20 14:30,19.6,52.4,timer,3570
9732,Rpi__1,Sensor__4,2024/12/20 14:35,19.6,52.3,timer,3570
9736,Rpi__1,Sensor__4,2024/12/20 14:40,19.6,52.3,timer,3570
9740,Rpi__1,Sensor__4,2024/12/20 14:45,19.6,52.2,timer,3570
9744,Rpi__1,Sensor__4,2024/12/20 14:50,19.6,52.1,timer,3570
9748,Rpi__1,Sensor__4,2024/12/20 14:55,19.7,51.9,timer,3570
9752,Rpi__1,Sensor__4,2024/12/20 15:00,19.7,51.9,timer,3570
9756,Rpi__1,Sensor__4,2024/12/20 15:05,19.7,51.8,timer,3570
9760,Rpi__1,Sensor__4,2024/12/20 15:10,19.7,51.8,timer,3570
9764,Rpi__1,Sensor__4,2024/12/20 15:15,19.7,51.7,timer,3570
9768,Rpi__1,Sensor__4,2024/12/20 15:20,19.7,51.9,timer,3570
9772,Rpi__1,Sensor__4,2024/12/20 15:25,19.7,51.8,timer,3570
9776,Rpi__1,Sensor__4,2024/12/20 15:30,19.8,51.8,timer,3570
9780,Rpi__1,Sensor__4,2024/12/20 15:35,19.8,51.8,timer,3570
9784,Rpi__1,Sensor__4,2024/12/20 15:40,19.8,51.8,timer,3570
9788,Rpi__1,Sensor__4,2024/12/20 15:45,19.8,51.7,timer,3570
9792,Rpi__1,Sensor__4,2024/12/20 15:50,19.8,51.8,timer,3570
9796,Rpi__1,Sensor__4,2024/12/20 15:55,19.8,51.8,timer,3570
9800,Rpi__1,Sensor__4,2024/12/20 16:00,19.8,51.8,timer,3570
9804,Rpi__1,Sensor__4,2024/12/20 16:05,19.8,51.8,timer,3570
9808,Rpi__1,Sensor__4,2024/12/20 16:10,19.8,51.8,timer,3570
9812,Rpi__1,Sensor__4,2024/12/20 16:15,19.8,51.8,timer,3570
9816,Rpi__1,Sensor__4,2024/12/20 16:20,19.8,51.8,timer,3570
9820,Rpi__1,Sensor__4,2024/12/20 16:25,19.9,51.6,timer,3570
9824,Rpi__1,Sensor__4,2024/12/20 16:30,19.8,51.6,timer,3570
9828,Rpi__1,Sensor__4,2024/12/20 16:35,19.8,51.5,timer,3570
9832,Rpi__1,Sensor__4,2024/12/20 16:40,19.9,51.4,timer,3570
9836,Rpi__1,Sensor__4,2024/12/20 16:45,19.8,51.4,timer,3570
9840,Rpi__1,Sensor__4,2024/12/20 16:50,19.8,51.4,timer,3570
9844,Rpi__1,Sensor__4,2024/12/20 16:55,19.8,51.4,timer,3570
9848,Rpi__1,Sensor__4,2024/12/20 17:00,19.8,51.4,timer,3570
9852,Rpi__1,Sensor__4,2024/12/20 17:05,19.8,51.4,timer,3570
9856,Rpi__1,Sensor__4,2024/12/20 17:10,19.8,51.4,timer,3570
9860,Rpi__1,Sensor__4,2024/12/20 17:15,19.8,51.5,timer,3570
9864,Rpi__1,Sensor__4,2024/12/20 17:20,19.8,51.5,timer,3570
9868,Rpi__1,Sensor__4,2024/12/20 17:25,19.8,51.5,timer,3570
9872,Rpi__1,Sensor__4,2024/12/20 17:30,19.8,51.5,timer,3570
9876,Rpi__1,Sensor__4,2024/12/20 17:35,19.8,51.5,timer,3570
9880,Rpi__1,Sensor__4,2024/12/20 17:40,19.8,51.5,timer,3570
9884,Rpi__1,Sensor__4,2024/12/20 17:45,19.8,51.5,timer,3570
9888,Rpi__1,Sensor__4,2024/12/20 17:50,19.7,51.6,timer,3570
9892,Rpi__1,Sensor__4,2024/12/20 17:55,19.8,51.7,timer,3570
9896,Rpi__1,Sensor__4,2024/12/20 18:00,19.7,51.6,timer,3570
9900,Rpi__1,Sensor__4,2024/12/20 18:05,19.8,51.6,timer,3570
9904,Rpi__1,Sensor__4,2024/12/20 18:10,19.8,51.7,timer,3570
9908,Rpi__1,Sensor__4,2024/12/20 18:15,19.8,51.7,timer,3570
9912,Rpi__1,Sensor__4,2024/12/20 18:20,19.7,51.6,timer,3570
9916,Rpi__1,Sensor__4,2024/12/20 18:25,19.7,51.7,timer,3570
9920,Rpi__1,Sensor__4,2024/12/20 18:30,19.7,51.8,timer,3570
9924,Rpi__1,Sensor__4,2024/12/20 18:35,19.7,51.7,timer,3570
9928,Rpi__1,Sensor__4,2024/12/20 18:40,19.7,51.8,timer,3570
9932,Rpi__1,Sensor__4,2024/12/20 18:45,19.7,51.8,timer,3570
